code,marketref,dem,demCGV,demBMR,demreg,lp_bl,ls_bl,lh_bl,tropicar,distcr,distc,distr,ginv,polity,polity2,landlock,yellow,oilres,goldm,iron,silv,zinc,mortality,imputedmort,logem4,excolony,lt100km,democ1,democ00a,cons00a,currentinst,imr95,leb95,malfal,uvdamage,suitavg,pdiv,pdiv_aa,pdivhmi,pdivhmi_aa,pd1,pd1000,pd1500,pd1500,pop1,pop1000,pop1500,legor_uk,legor_fr,temp,elevavg,elevstd,kgatr,precip,suitgini,area,abslat,cenlong,area_ar,rough,ln_yst,ln_yst_aa,africa,europe,asia,oceania,americas,pprotest,pcatholic,pmuslim,pother,population_initial,population_now,gdp_pc_initial,gdp_pc_now,capital_growth_pct_gdp_initial,capital_growth_pct_gdp_now,gdp_initial,gdp_now,investment_rate,gdp_growth,pop_growth,lgdp_initial,lpop_initial
SDN,,0.0,0.0,0.0,0.032258064,13.337848,1.5597409,0.5777595,1.0,962.166,1004.52,1260.65,,-88.0,-2.0,0.0,1.0,10900.0,0.0,0.0,0.0,0.0,88.2,88.2,4.479607,,0.02323,8.0,0.0,1.0,143.0,70.9,54.97,0.9802403,280.0155,0.22,0.7668201,0.76517206,0.77313924,0.7703605,0.84175086,1.2626263,1.6835017,1.6835017,2000000.0,3000000.0,4000000.0,1.0,0.0,26.799198,0.54336077,0.21885361,0.2189206,37.28664,0.66939,2376000.0,15.0,30.0,162280.8,0.06401037,8.517193,8.4907675,1.0,0.0,0.0,0.0,0.0,0.1,4.4,73.0,22.5,10281695.0,43849269.0,794.908492560512,1939.93305151612,,5.786535234504679,10950425690.4168,85064646217.9212,16.994296369461143,0.018003783529970896,0.029432684106431406,6.678227004331924,16.145875687668024
SEN,42.857143,0.0,0.0,0.0,0.032258064,40.729053,1.6512977,0.49840727,1.0,107.65,236.727,114.307,13.992467,-7.0,-7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,164.66,164.66,5.103883000000001,1.0,0.24476199999999998,3.0,0.0,1.0,166.0,63.2,52.32,1.0,259.73373,0.28,0.7280347,0.7281674,0.70695865,0.70729315,1.1814605,2.7567413,4.3320217,4.3320217,227466.6,530755.4,834044.1,0.0,1.0,28.035494,0.06367182,0.08275009,0.2727703,61.812756,0.41605,192530.0,14.0,-14.0,23546.418,0.02695482,8.006368,8.037867,1.0,0.0,0.0,0.0,0.0,0.1,5.6,91.0,3.3,4257508.0,16743930.0,1207.3202275507902,1500.23892447591,9.543292316037949,32.2634678986006,5140175527.3593,25119895534.6999,17.59634763175476,0.004353873944131559,0.027765507880952445,7.096158494567897,15.264194570554208
SER,,0.0,,,0.037037037,56.9,15.3,3.9,0.0,78.9691,297.913,85.3824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGP,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.7,17.7,2.873565,,1.0,8.0,0.0,1.0,1.0,4.9,77.1,0.0,265.11182,,0.688096,0.69828105,,,0.30374825,0.6074965,1.214993,1.214993,203.51132,407.02264,814.0453,1.0,0.0,26.862743,0.03314165,,,206.82697,,670.0,1.3666667,103.8,9.983,0.042525,8.411833,9.010364,0.0,0.0,1.0,0.0,0.0,2.6,4.7,17.4,75.3,2074507.0,5685807.0,6786.93537668064,56349.02942372941,38.176313506709995,22.6192981008787,14079544947.4716,320389705940.647,31.056953612074842,0.043240057786170905,0.02036967763734321,8.822754775025988,14.545234093056429
SIN,39.285713,0.0,0.0,0.0,0.0,29.6,20.9,2.0,,,,,38.206264,-2.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLB,0.0,,,,0.6666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.68158,,0.64756,,,,0.71428573,1.2755102,1.5306122,1.5306122,19992.857,35701.53,42841.836,1.0,0.0,26.173391,0.1679439,,,283.9998,,27990.0,8.0,159.0,179.136,0.31889015,,,0.0,0.0,0.0,1.0,0.0,39.8,19.1,0.0,41.1,160240.0,686878.0,,1632.48457397859,,8.54720979514952,,1121317739.2052698,9.731498996506444,,0.029537507985494704,,11.9844279703397
SLE,0.0,0.0,0.0,0.0,0.6,3.982632,2.3651395,0.2849077,1.0,127.327,131.097,226.005,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,483.0,483.0,6.180016999999999,1.0,0.466186,,,,140.0,170.0,37.24,1.0,251.26547,0.35,0.731223,0.7327402,0.71083665,0.7131122,1.1814605,2.7567413,4.3320217,4.3320217,84616.2,197437.81,310259.4,1.0,0.0,25.884388,0.2140433,0.16666679,1.0,228.35106,0.25473,71620.0,8.5,-11.5,4898.808,0.08855596,8.0864105,8.071814,1.0,0.0,0.0,0.0,0.0,4.8,2.2,39.4,53.6,2744890.0,7976985.0,476.557200501064,468.493426055996,,9.59337555693949,1308097094.08337,3737165032.2472897,12.384686226311295,-0.00034125554370578737,0.02156563870253514,6.166587758913939,14.825251559263085
SLV,10.714286,0.0,0.0,0.0,0.071428575,37.9,6.0,1.9,1.0,44.2959,44.675,1567.77,13.247184,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78.1,78.1,4.35799,,1.0,,,3.0,113.0,32.0,69.13,0.0,273.65048,0.88,0.62063915,0.67314523,0.6300647,0.66926605,0.58738303,1.1747661,1.5663548,1.5663548,12170.576,24341.152,32454.871,0.0,1.0,24.443773,0.54410475,0.2323567,0.980464,137.32083,0.04631,20720.0,13.833333,-88.916664,6400.4077,0.328021,8.006368,8.536996,0.0,0.0,0.0,0.0,1.0,2.4,96.2,0.0,1.4,3673066.0,6486201.0,2554.18438196288,3279.4965162671397,13.2471842672033,17.9062061665541,9381687811.11888,21271473583.3084,16.761109624705412,0.005011655766369971,0.011437923728519594,7.845488227394215,15.116537293603065
SOM,,0.0,0.0,0.0,0.6,,,,1.0,117.899,118.176,2512.82,11.73501,-7.0,-7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,,7.0,0.0,1.0,,,,1.0,293.564,0.02,0.76622474,0.7659344,0.7711053,0.7707585,0.30744636,0.6148927,1.2297854,1.2297854,192873.4,385746.8,771493.6,1.0,0.0,26.834179,0.3847731,0.3770228,0.0,23.88896,0.66959,627340.0,10.0,48.0,10413.844,0.11762575,8.160519,8.173322,1.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,0.2,3444569.0,15893219.0,,,11.7350098525194,,,,19.858198046144064,,0.03105430421544253,,15.05230934574972
STP,,,,,0.03125,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,,,,,160.0,,,,243.96054,,0.7464977,,,,0.19119325,0.764773,1.529546,1.529546,183.54552,734.18207,1468.3641,0.0,1.0,24.416666,0.2705,,,188.85104,,960.0,1.0,7.0,60.0,0.897875,,,1.0,0.0,0.0,0.0,0.0,2.2,92.4,0.0,5.4,74570.0,219161.0,,1315.66493040437,,,,288342441.81235296,,,0.02179549269181358,,11.21949356053784
SUR,,,,,0.8888889,,,,1.0,196.855,196.817,656.596,21.343313,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,32.18,3.471345,,,,,1.0,164.0,,,0.1893433,262.3379,0.34,0.5997368,,0.575277,,,,0.22891153,0.22891153,,,35710.2,0.0,1.0,26.220655,0.17906782,0.1397607,1.0,191.9171,0.40029,156000.0,4.0,-56.0,577.2,0.05290149,8.188689,,0.0,0.0,0.0,0.0,1.0,36.6,36.0,13.0,14.4,367926.0,586634.0,5522.395969479489,7068.262414600259,,,2031833059.46671,4146483053.32661,40.46136706117074,0.004948259646504027,0.00937404944293374,8.616567097539566,12.815637109973853
SVK,0.0,0.0,0.0,0.0,0.037037037,57.2,38.2,4.1,0.0,77.4823,577.929,77.4823,,,,1.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,46.0,,,0.0,82.97902,0.58,0.7370858,0.73731935,0.72589207,0.7261204,7.9776626,9.972078,23.932987,23.932987,383725.56,479656.97,1151176.6,0.0,0.0,8.206806,0.3775574,0.2493203,0.0,59.16568,0.21223,48100.0,48.666668,19.5,,0.14559259,8.779557,8.796543,0.0,1.0,0.0,0.0,0.0,8.4,74.0,0.0,17.6,4538223.0,5458827.0,,19988.0460827906,,18.8750936127872,,109111285633.981,25.969379397532613,,0.0037007992243431875,,15.328046083705134
SVN,0.0,0.0,0.0,0.0,0.037037037,42.9,40.45,3.95,0.0,37.6239,112.123,41.1671,,,,0.0,0.0,,,,,,,,,,,,,,35.0,,,0.0,95.57228,0.52,0.73659575,0.73671615,0.7233695,0.7235265,5.8895125,6.871098,8.83427,8.83427,118614.78,138383.92,177922.19,0.0,0.0,9.095056,0.51050806,0.2692329,0.0,109.09235,0.21786,20140.0,46.116665,15.166667,1730.026,0.255422,8.853665,8.854165,0.0,1.0,0.0,0.0,0.0,0.0,71.4,1.5,27.1,1724891.0,2100126.0,,25759.220843519302,,20.5928791406425,,54097609433.2169,24.59627084261766,,0.003944428518979803,,14.36067441804533
SWE,48.794365,1.0,1.0,1.0,0.95454544,61.683006,29.60258,7.445623,0.0,160.269,210.719,650.845,27.25863,10.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,,0.0,,,,,13.0,,,0.0,42.977497,0.08,0.7299532,0.72981954,0.7253487,0.7253687,0.48741257,0.97482514,1.9496503,1.9496503,200000.0,400000.0,800000.0,0.0,0.0,2.0572424,0.29876053,0.2417014,0.0,52.323555,0.85102,410330.0,62.0,15.0,27040.748,0.08268064,8.612503,8.605112,0.0,1.0,0.0,0.0,0.0,68.4,1.4,0.1,30.1,8042801.0,10353442.0,26656.7793308144,56068.2564629485,33.5434830002149,24.518307690536698,214395171458.654,580499441330.2621,26.33635863416159,0.014981642613870472,0.005063609340405506,10.190798781139367,15.90028796356843
SWZ,,0.0,0.0,0.0,0.032258064,28.470304,7.3780727,0.9372082,0.0,110.12,110.12,275.728,,0.0,0.0,1.0,1.0,,,,,,,,,,,3.0,0.0,1.0,123.0,,,0.1037715,203.8641,0.43,0.7439904,0.7438199,0.7405107,0.72726583,0.07923805,0.23771414,0.47542828,0.47542828,1362.8944,4088.6833,8177.3667,1.0,0.0,19.729048,0.6785098,0.3584052,0.0386905,67.87273,0.12156,17200.0,26.5,31.5,1780.2001,0.15559706,7.3132205,7.383741,1.0,0.0,0.0,0.0,0.0,33.9,10.8,0.1,55.2,431251.0,1160164.0,1225.81925713519,4690.15765574473,23.112234706616697,,528635780.45880896,5441352066.51943,21.49195535295407,0.02720049506358957,0.01998969808109874,7.111364680779098,12.974445566165597
SYC,,,,,0.03125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.9301,,0.7206827,,,,,,,,,,,0.0,1.0,26.208334,0.179,,,188.075,,460.0,4.5833335,55.666668,9.982,0.716,,,1.0,0.0,0.0,0.0,0.0,1.1,89.3,0.3,9.3,53600.0,98462.0,3511.84863290674,12598.787196378702,,30.0673269727106,188235086.723801,1240501784.92984,30.994459421534465,0.025878336803540458,0.012236695526065988,8.16389785385657,10.889304347058893
SYR,40.87139,0.0,0.0,0.0,0.0,25.9,4.3,1.3,0.0,301.359,300.673,924.641,14.793765,-9.0,-9.0,0.0,0.0,123000.0,0.0,0.0,0.0,0.0,,,,,,,,,144.0,,,0.188119,170.13806,0.17,0.75108564,0.7506532,0.75489146,0.7542501,11.597341,7.73156,7.73156,7.73156,2131359.2,1420906.1,1420906.1,0.0,1.0,17.812859,0.5573679,0.2471731,0.0,31.915945,0.66503,183780.0,35.0,38.0,45412.035,0.18366237,9.2591305,9.246962,0.0,0.0,1.0,0.0,0.0,0.2,1.3,89.6,8.9,6350544.0,17500657.0,,,14.7937651932925,,,,20.93403135218843,,0.02048087154289946,,15.66405103649081
TAW,0.0,0.0,,0.0,0.0,43.503025,18.32576,4.7169676,0.4370258,27.1171,27.0496,652.826,,-8.0,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCD,0.0,0.0,0.0,0.0,0.032258064,,,,1.0,1275.02,1319.58,1494.51,16.092623,-9.0,-9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,280.0,5.634789,,,0.0,0.0,1.0,184.0,,,0.9876782,276.11298,0.15,0.75461566,0.75420386,0.7519438,0.75124294,0.20958605,0.41917208,0.62875813,0.62875813,263910.75,527821.5,791732.25,0.0,1.0,26.62618,0.5208452,0.2814833,0.0651321,29.65556,0.71868,1259200.0,15.0,19.0,35257.598,0.05490922,7.901007,7.9041133,1.0,0.0,0.0,0.0,0.0,11.6,21.0,44.0,23.4,3643608.0,16425859.0,634.77744563406,782.958993436058,16.0926226734141,22.4471364686759,2312880179.1318197,12860774028.9626,18.77688673154499,0.004204933334639893,0.030575773274135187,6.453274458144021,15.108484957481076
TGO,0.0,0.0,0.0,0.0,0.032258064,9.1,0.9,0.1,1.0,261.366,261.865,674.553,15.0997305,-7.0,-7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,668.0,668.0,6.504288,,0.16769,0.0,0.0,1.0,156.0,83.9,48.84,1.0,260.17865,0.63,0.74302006,0.7425411,0.7299286,0.7293581,1.1814605,2.7567413,4.3320217,4.3320217,64259.637,149939.16,235618.66,0.0,1.0,27.450003,0.23146287,0.1206627,0.685254,94.52829,0.08862,54390.0,8.0,1.166667,25100.986,0.06412072,8.039157,8.056078,1.0,0.0,0.0,0.0,0.0,6.1,29.3,17.0,47.6,2115522.0,8278737.0,621.806262284805,692.506541044045,15.0997301324821,23.6126095048137,1315444827.60128,5733079524.08335,19.932317659411172,0.0021561033506096727,0.027663497721183372,6.432628568794275,14.564812148520943
THA,26.562504,0.0,0.0,0.0,0.0,60.4,4.4,1.1,1.0,214.576,216.62,360.052,25.576664,2.0,2.0,0.0,0.0,4260.0,0.0,0.0,0.0,0.0,,140.0,4.941642,0.0,,,,,18.0,,,0.4175675,251.1702,0.34,0.7008131,0.70052594,0.69486773,0.69646066,0.97868425,1.9573685,3.914737,3.914737,500000.0,1000000.0,2000000.0,1.0,0.0,26.140882,0.29034156,0.2163181,0.9675045,152.34056,0.2089,510890.0,15.0,100.0,158631.34,0.16129906,8.612503,8.697846,0.0,0.0,1.0,0.0,0.0,0.2,0.4,3.9,95.5,36884525.0,69799978.0,929.093711235066,6094.43287260034,25.5976934382554,23.855167741289996,34269180219.3926,425391280429.981,26.737475787724996,0.03833495737278736,0.012838547654501875,6.834209606961208,17.42330264435399
TJK,0.0,0.0,0.0,0.0,0.037037037,28.683954,35.79422,6.605248,0.0,1548.18,1548.71,1970.86,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,141.0,,,0.0,195.43741,0.18,0.728902,0.72914094,0.72629035,0.7267498,0.3819914,0.63665235,0.89131325,0.89131325,53463.516,89105.86,124748.2,0.0,0.0,4.6015754,2.6740725,1.4474161,0.0,47.809425,0.70698,139960.0,39.0,71.0,9293.344,0.5454579,8.853665,8.8454895,0.0,0.0,1.0,0.0,0.0,0.0,0.0,85.0,15.0,2930108.0,9537642.0,,1147.07849788532,,24.761407059891802,,10940424058.7279,24.10071749312285,,0.023884922625440286,,14.890549840382194
TKM,0.0,0.0,0.0,0.0,0.037037037,,,,0.0,1348.13,1348.13,2272.96,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,145.1304,0.06,0.73577577,0.73579264,0.73515,0.735448,0.3819914,0.63665235,0.89131325,0.89131325,179509.22,299182.03,418854.84,0.0,0.0,15.21257,0.2501217,0.2437229,0.0,13.998334,0.5464,469930.0,40.0,60.0,18515.242,0.08053107,8.987197,8.969224,0.0,0.0,1.0,0.0,0.0,0.0,0.0,87.0,13.0,2195165.0,6031187.0,,,,,,,36.252931386734474,,0.02041941353209986,,14.601767772509048
TON,0.0,0.0,0.0,0.0,0.0,44.817787,41.339012,2.2256126,,,,,,,,,,,,,,,,,,,,,,,,,,,243.7457,,0.62544435,,,,,4.0,8.0,8.0,,2880.0,5760.0,1.0,0.0,,,,,,,720.0,20.0,-175.0,149.976,,,,0.0,0.0,0.0,1.0,0.0,61.9,17.9,0.0,20.2,84344.0,105697.0,,,,,,,24.07646083229664,,0.004523657706943185,,11.342658953256786
TTO,16.666666,1.0,1.0,1.0,0.875,73.2,14.0,1.2,1.0,7.95231,7.79704,75.7493,25.8563,8.0,8.0,0.0,1.0,442000.0,0.0,0.0,0.0,0.0,85.0,85.0,4.442651000000001,1.0,1.0,8.0,0.0,1.0,69.0,14.5,73.8,0.0,259.69073,0.0,0.6060929,0.7325545,,,0.44332135,0.88664275,1.329964,1.329964,2274.2385,4548.4775,6822.7153,1.0,0.0,26.044167,0.11465,0.02054538,1.0,153.07729,,5130.0,11.0,-61.0,750.006,0.3073,7.6009026,8.657596,0.0,0.0,0.0,0.0,1.0,13.2,35.8,6.5,44.5,945357.0,1399491.0,5726.73639859361,13707.6165455822,,,5413810341.56526,19183685986.9933,,0.017609364931999716,0.007876885594438665,8.652901083500357,13.7593179129136
TUN,4.7619047,0.0,0.0,0.0,0.0,8.3108425,4.60413,0.9519295,0.0,108.772,108.762,1191.08,21.148756,-8.0,-8.0,0.0,0.0,198000.0,0.0,0.0,0.0,0.0,63.0,,4.143135,,0.479655,0.0,0.0,1.0,50.0,30.3,69.5,0.0,171.08812,0.18,0.7424626,0.7424626,0.73862994,0.73862994,5.1493306,6.436663,5.1493306,5.1493306,800000.0,1000000.0,800000.0,0.0,1.0,19.403837,0.22150274,0.21638541,0.0,25.27069,0.73555,155360.0,34.0,9.0,28632.848,0.09052225,8.411833,8.411833,1.0,0.0,0.0,0.0,0.0,0.0,0.1,99.4,0.5,5063805.0,11818618.0,1253.3838297480802,3983.94278478118,21.148755955532,,6346891303.99746,47084697907.185,25.270064622688476,0.02339803817093644,0.01709564428277366,7.13360223659684,15.437628734955727
TUR,1.7857144,1.0,1.0,1.0,0.0,30.728817,6.085606,1.3257521,0.0,160.468,160.191,675.964,14.690585,8.0,8.0,0.0,0.0,7970.0,0.0,0.0,0.0,0.0,,,,,,,,,71.0,,,0.0,139.25563,0.63,0.7473363,0.7464044,0.74845535,0.7470422,7.7959538,9.420111,8.120786,8.120786,6000000.0,7250000.0,6250000.5,0.0,1.0,11.697257,0.9744513,0.6020645,0.0,53.13407,0.19859,769630.0,39.0,34.911545,238277.44,0.32902655,9.2103405,9.173469,0.0,0.0,1.0,0.0,0.0,0.0,0.1,99.2,0.7,34876296.0,84339067.0,4221.0216682846,15225.614604009199,14.707379134860101,31.766492857794,147213601125.507,1284114130203.71,21.024581792460165,0.02599004052672904,0.017817628988501477,8.347832479217463,17.367317958705662
TWN,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TZA,5.3789935,0.0,0.0,0.0,0.032258064,33.211838,0.7502539,0.20370243,1.0,477.395,477.478,1892.58,,-6.0,-6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,145.0,,5.634789,1.0,0.088189,0.0,0.0,1.0,134.0,81.5,47.92,1.0,279.3561,0.49,0.76099676,0.76099676,0.7630588,0.7630588,0.11317466,0.9053973,1.9805566,1.9805566,100250.12,802000.94,1754377.0,1.0,0.0,22.456844,0.97550833,0.4366066,0.841002,86.05462,0.30011,885800.0,6.0,35.0,40126.742,0.16274501,7.824046,7.824046,1.0,0.0,0.0,0.0,0.0,11.2,28.2,32.5,28.1,13535487.0,59734213.0,,976.156625437215,,41.0182253542331,,56593929840.2031,28.251914290561007,,0.030136997524653042,,16.420825461173788
UAE,,,,,0.0,4.1784787,13.0634,5.1573205,0.5117302,102.625,101.119,2384.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,5.357143,0.0,0.0,0.0,0.032258064,26.5,1.5,0.1,1.0,969.328,969.334,2252.81,14.004668,-7.0,-7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,280.0,,5.634789,,0.0,7.0,0.0,1.0,120.0,107.0,39.64,1.0,290.65195,0.37,0.7652915,0.7652915,0.76926196,0.76926196,0.50735664,4.058853,7.61035,7.61035,99999.99,799999.94,1500000.0,1.0,0.0,22.423065,1.1771532,0.20191051,0.973444,98.10684,0.35639,197100.0,1.0,33.0,50595.57,0.1922007,8.160519,8.160519,1.0,0.0,0.0,0.0,0.0,1.9,49.6,6.6,41.9,9405606.0,45741000.0,,958.192698225771,14.0046682227409,25.202379523358,,43828692209.545,15.772655114717292,,0.032139449207012616,,16.0568164524533
UKR,0.0,0.0,0.0,0.0,0.037037037,45.403706,36.85012,5.6318145,0.0,74.5367,343.38,100.476,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,137.0,,,0.0,81.93313,0.65,0.73841774,0.73744464,0.73618376,0.7366992,0.4192872,0.8385744,2.5157232,2.5157232,242914.05,485828.1,1457484.2,0.0,0.0,8.212998,0.18302155,0.13573171,0.0,46.706264,0.20861,579350.0,49.0,32.0,325652.62,0.0538808,8.779557,8.73456,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,47088862.0,44134693.0,,3115.86076570536,,7.51116687195495,,130072807270.765,23.204470532729893,,-0.0012949675041448172,,17.66754705543802
URY,50.0,1.0,1.0,1.0,0.875,68.463394,14.814496,5.4063535,0.0,120.051,176.019,262.823,3.3959959,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,,4.2626800000000005,,0.312329,1.0,1.0,1.0,89.0,17.5,73.93,0.0,166.87491,0.96,0.57213736,0.7244862,0.563519,0.70822906,,,0.10303224,0.10303224,,,18032.703,0.0,1.0,17.749123,0.09689074,0.06068036,0.0,102.09293,0.04298,175020.0,33.0,-56.0,13721.568,0.03554249,8.188689,8.874932,0.0,0.0,0.0,0.0,1.0,1.9,59.5,0.0,38.6,2809799.0,3473727.0,5670.61878768546,13430.718908634099,3.3962264150943398,16.997974793989197,15933298999.0198,46654650902.3328,17.283336729781162,0.01739447804423655,0.004251313912654098,8.643053524397748,14.848623508502408
USA,73.370575,1.0,1.0,1.0,0.95454544,17.785593,59.314404,21.3,0.0015154254,446.154,761.913,1280.49,18.013271,10.0,10.0,0.0,1.0,95700.0,11.0,6.0,11.0,13.0,15.0,,2.70805,,0.111732,7.0,10.0,7.0,4.0,7.1,76.7,0.0,131.59421,0.32,0.6316557,0.7203445,0.65274227,0.71181,0.02183654,0.04367308,0.08734616,0.08734616,200064.62,400129.25,800258.5,1.0,0.0,6.528523,0.6223872,0.66647637,0.0012686,61.318523,0.58847,9161920.0,38.0,-98.5795,1760921.0,0.15385102,8.160519,8.6886425,0.0,0.0,0.0,0.0,1.0,43.6,30.0,0.8,25.6,205052000.0,329484123.0,23207.2199371855,53748.9714326683,21.4147356338331,,4758686862559.77,17709432714644.8,22.00879639417974,0.01693908846515968,0.009530419188900963,10.052218713429452,19.138774163473382
UZB,0.0,0.0,0.0,0.0,0.037037037,,,,0.0,1719.54,1719.46,2384.25,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,154.0,,,0.0,135.22223,0.13,0.7283424,0.72844017,0.72576773,0.72646624,0.3819914,0.63665235,0.89131325,0.89131325,162499.14,270831.9,379164.66,0.0,0.0,12.290272,0.48232582,0.56308424,0.0,20.286718,0.60546,425400.0,41.0,63.84911,44752.082,0.16333559,8.779557,8.763662,0.0,0.0,1.0,0.0,0.0,0.0,0.0,88.0,12.0,12080311.0,34232050.0,,2457.4006751256798,,37.463124788674705,,84121862780.9361,26.50925358893343,,0.021050202648427385,,16.30708749517266
VCT,54.54545,,,,0.8888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.45294,,0.6076565,,,,0.44332135,0.88664275,1.329964,1.329964,172.89532,345.79068,518.686,1.0,0.0,25.790277,0.22283335,,,166.31805,,390.0,13.25,-61.2,70.005005,0.6091666,,,0.0,0.0,0.0,0.0,1.0,40.7,19.4,0.0,39.9,90501.0,110947.0,1828.40529239345,6654.14461365989,,,165472507.3669,738257382.451724,,0.026172555107653483,0.004082143531046523,7.511199441002432,11.413116179350727
VEN,38.145073,1.0,1.0,1.0,0.875,39.2,11.1,2.6,1.0,127.57,322.41,172.771,32.887028,9.0,9.0,0.0,1.0,3040000.0,0.0,2.0,0.0,0.0,78.1,,4.35799,,0.24440900000000002,1.0,1.0,3.0,180.0,20.9,72.41,0.0022341,263.76373,0.35,0.6085683,0.6924786,0.593231,0.67655474,0.22674452,0.34011677,0.45348904,0.45348904,200000.0,300000.0,400000.0,0.0,1.0,25.418005,0.41731933,0.3995075,0.8022332,160.79886,0.42281,882050.0,8.0,-66.0,25932.27,0.20177035,8.242756,8.618388,0.0,0.0,0.0,0.0,1.0,1.0,94.8,0.0,4.2,11396396.0,28435943.0,14570.0970339218,,36.5499279192696,,166046595556.999,,26.467288473902382,,0.01845536917249091,9.586726559010712,16.24880772303095
VNM,0.0,0.0,,0.0,0.0,44.779137,15.047659,0.8246072,1.0,79.9946,109.805,217.74,,,,0.0,1.0,7140.0,0.0,0.0,0.0,0.0,140.0,,4.941642,1.0,0.570282,0.0,0.0,1.0,99.0,38.2,67.39,0.7154578,236.22765,0.39,0.6887641,0.6890141,0.70281607,0.7029018,1.2289164,2.4578328,6.144582,6.144582,382266.75,764533.5,1911333.6,0.0,0.0,24.379883,0.38298598,0.3816202,0.5145063,150.34839,0.2444,311060.0,16.0,107.833336,59256.926,0.1882012,8.699514,8.711937,0.0,0.0,1.0,0.0,0.0,0.2,3.9,1.0,94.9,43404802.0,97338583.0,,2123.45605979749,,26.6617883427126,,206694203923.45102,27.119854637255028,,0.01628366430499706,,17.5860806381112
VUT,,,,,0.6666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.11142,,0.6387452,,,,0.71428573,1.2755102,1.5306122,1.5306122,8707.143,15548.47,18658.164,1.0,0.0,24.093876,0.26408938,,,238.83543,,12190.0,16.0,167.0,199.916,0.6504644,,,0.0,0.0,0.0,1.0,0.0,54.6,16.9,0.0,28.5,85374.0,307150.0,,2539.5730087890697,,34.0853012948495,,780029849.649562,25.641028344500594,,0.02593653945886487,,11.354796883773746
WSM,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.00833,,0.62420124,,,,,4.0,8.0,8.0,,11320.0,22640.0,1.0,0.0,,,,,,,2830.0,13.583333,-172.17831,590.055,,,,0.0,0.0,0.0,1.0,0.0,76.3,21.3,0.0,2.4,143146.0,198410.0,,3738.2668092598296,,,,741709517.625244,,,0.006550773236739138,,11.871620367418426
YEM,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,140.977,141.356,1917.82,,,,0.0,0.0,309000.0,0.0,0.0,0.0,0.0,,,,1.0,,,,,118.0,,,0.9609532,283.6985,0.01,0.7398316,0.740315,0.73957986,0.7401297,1.894047,4.2616057,4.2616057,4.2616057,1000000.0,2250000.0,2250000.0,0.0,1.0,25.896824,0.7446708,0.6017211,0.0,13.635192,0.71154,527970.0,15.0,47.5,15469.521,0.21605247,8.935904,8.9250555,0.0,0.0,1.0,0.0,0.0,0.1,0.0,99.5,0.4,6193379.0,29825968.0,,,,,,,,,0.031937364707730787,,15.638991376174587
